boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,조회일,days_after_open,상영지속일수
일별 박스오피스,20230404~20230404,2023-04-04,2023-04-04,2,2,0,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,112997962,13.9,-5980845,-5,2013695661,11522,-567,-4.7,201464,952,2614,2023-04-04,6,21
일별 박스오피스,20230405~20230405,2023-04-05,2023-04-05,5,5,-3,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,93617082,7,-19380880,-17.2,2107312743,10897,-625,-5.4,212361,616,1408,2023-04-05,7,21
일별 박스오피스,20230406~20230406,2023-04-06,2023-04-06,4,4,1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,64723713,6.1,-28893369,-30.9,2172036456,6821,-4076,-37.4,219182,578,1298,2023-04-06,8,21
일별 박스오피스,20230407~20230407,2023-04-07,2023-04-07,4,4,0,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,104488008,6.6,39764295,61.4,2276524464,10515,3694,54.2,229697,607,1430,2023-04-07,9,21
일별 박스오피스,20230408~20230408,2023-04-08,2023-04-08,3,3,1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,219143606,5.5,114655598,109.7,2495668070,21357,10842,103.1,251054,645,1388,2023-04-08,10,21
일별 박스오피스,20230409~20230409,2023-04-09,2023-04-09,4,4,-1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,168873437,5,-50270169,-22.9,2664541507,16719,-4638,-21.7,267773,623,1317,2023-04-09,11,21
일별 박스오피스,20230410~20230410,2023-04-10,2023-04-10,5,5,-1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,43052081,4.9,-125821356,-74.5,2707593588,4313,-12406,-74.2,272086,520,1083,2023-04-10,12,21
일별 박스오피스,20230411~20230411,2023-04-11,2023-04-11,4,4,1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,43243533,5.5,191452,0.4,2750837121,4292,-21,-0.5,276378,516,1053,2023-04-11,13,21
일별 박스오피스,20230412~20230412,2023-04-12,2023-04-12,7,7,-3,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,18631778,1,-24611755,-56.9,2769468899,1895,-2397,-55.8,278273,237,403,2023-04-12,14,21
일별 박스오피스,20230413~20230413,2023-04-13,2023-04-13,8,8,-1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,15240713,1.1,-3391065,-18.2,2784709612,1525,-370,-19.5,279798,239,391,2023-04-13,15,21
일별 박스오피스,20230414~20230414,2023-04-14,2023-04-14,8,8,0,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,23147022,1.1,7906309,51.9,2807856634,2201,676,44.3,281999,197,295,2023-04-14,16,21
일별 박스오피스,20230415~20230415,2023-04-15,2023-04-15,7,7,1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,51944788,1.1,28797766,124.4,2859801422,4650,2449,111.3,286649,205,299,2023-04-15,17,21
일별 박스오피스,20230416~20230416,2023-04-16,2023-04-16,7,7,0,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,40296658,1,-11648130,-22.4,2900098080,3675,-975,-21,290324,203,285,2023-04-16,18,21
일별 박스오피스,20230417~20230417,2023-04-17,2023-04-17,10,10,-3,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,7768196,0.7,-32528462,-80.7,2907866276,762,-2913,-79.3,291086,164,218,2023-04-17,19,21
일별 박스오피스,20230418~20230418,2023-04-18,2023-04-18,9,9,1,OLD,20226410,던전 앤 드래곤: 도적들의 명예,2023-03-29,10091597,1,2323401,29.9,2917957873,979,217,28.5,292065,161,223,2023-04-18,20,21
일별 박스오피스,20230329~20230329,2023-03-29,2023-03-29,5,5,0,NEW,20230641,오토라는 남자,2023-03-29,37638969,2.5,37638969,100,69298809,4870,4870,100,7915,371,725,2023-03-29,0,14
일별 박스오피스,20230330~20230330,2023-03-30,2023-03-30,7,7,-2,OLD,20230641,오토라는 남자,2023-03-29,26734352,2.4,-10904617,-29,96033161,2918,-1952,-40.1,10833,339,619,2023-03-30,1,14
일별 박스오피스,20230331~20230331,2023-03-31,2023-03-31,6,6,1,OLD,20230641,오토라는 남자,2023-03-29,32867972,2,6133620,22.9,128901133,3504,586,20.1,14337,353,642,2023-03-31,2,14
일별 박스오피스,20230401~20230401,2023-04-01,2023-04-01,8,8,-2,OLD,20230641,오토라는 남자,2023-03-29,46983024,1.1,14115052,42.9,175884157,4769,1265,36.1,19106,357,616,2023-04-01,3,14
일별 박스오피스,20230402~20230402,2023-04-02,2023-04-02,7,7,1,OLD,20230641,오토라는 남자,2023-03-29,38284998,1.1,-8698026,-18.5,214169155,3874,-895,-18.8,22980,342,582,2023-04-02,4,14
일별 박스오피스,20230403~20230403,2023-04-03,2023-04-03,7,7,0,OLD,20230641,오토라는 남자,2023-03-29,16499537,2.1,-21785461,-56.9,230668692,1754,-2120,-54.7,24734,311,499,2023-04-03,5,14
일별 박스오피스,20230404~20230404,2023-04-04,2023-04-04,7,7,0,OLD,20230641,오토라는 남자,2023-03-29,16286276,2,-213261,-1.3,246954968,1807,53,3,26541,309,505,2023-04-04,6,14
일별 박스오피스,20230405~20230405,2023-04-05,2023-04-05,8,8,-1,OLD,20230641,오토라는 남자,2023-03-29,8321393,0.6,-7964883,-48.9,255276361,1068,-739,-40.9,27609,151,213,2023-04-05,7,14
일별 박스오피스,20230406~20230406,2023-04-06,2023-04-06,10,10,-2,OLD,20230641,오토라는 남자,2023-03-29,9337054,0.9,1015661,12.2,264613415,1127,59,5.5,28736,151,187,2023-04-06,8,14
일별 박스오피스,20230407~20230407,2023-04-07,2023-04-07,10,10,0,OLD,20230641,오토라는 남자,2023-03-29,10292793,0.7,955739,10.2,274906208,1315,188,16.7,30051,161,211,2023-04-07,9,14
일별 박스오피스,20230411~20230411,2023-04-11,2023-04-11,10,10,1,OLD,20230641,오토라는 남자,2023-03-29,7659797,1,1037201,15.7,320114710,933,89,10.5,35577,137,176,2023-04-11,13,14
일별 박스오피스,20230405~20230405,2023-04-05,2023-04-05,2,2,3,OLD,20226489,리바운드,2023-04-05,302917360,22.5,278194360,1125.2,464078360,32889,30142,1097.3,50728,1102,4117,2023-04-05,0,21
일별 박스오피스,20230406~20230406,2023-04-06,2023-04-06,2,2,0,OLD,20226489,리바운드,2023-04-05,243588044,23,-59329316,-19.6,707666404,26650,-6239,-19,77378,1058,3934,2023-04-06,1,21
일별 박스오피스,20230407~20230407,2023-04-07,2023-04-07,2,2,0,OLD,20226489,리바운드,2023-04-05,371761882,23.6,128173838,52.6,1079428286,39011,12361,46.4,116389,1086,4264,2023-04-07,2,21
일별 박스오피스,20230408~20230408,2023-04-08,2023-04-08,2,2,0,OLD,20226489,리바운드,2023-04-05,887199743,22.2,515437861,138.6,1966628029,90873,51862,132.9,207262,1144,4649,2023-04-08,3,21
일별 박스오피스,20230409~20230409,2023-04-09,2023-04-09,2,2,0,OLD,20226489,리바운드,2023-04-05,802904347,23.9,-84295396,-9.5,2769532376,82900,-7973,-8.8,290162,1154,4413,2023-04-09,4,21
일별 박스오피스,20230410~20230410,2023-04-10,2023-04-10,2,2,0,OLD,20226489,리바운드,2023-04-05,207499317,23.7,-595405030,-74.2,2977031693,22046,-60854,-73.4,312208,1014,3734,2023-04-10,5,21
일별 박스오피스,20230411~20230411,2023-04-11,2023-04-11,2,2,0,OLD,20226489,리바운드,2023-04-05,197844820,25.3,-9654497,-4.7,3174876513,21270,-776,-3.5,333478,1031,3631,2023-04-11,6,21
일별 박스오피스,20230412~20230412,2023-04-12,2023-04-12,3,3,-1,OLD,20226489,리바운드,2023-04-05,157492095,8.6,-40352725,-20.4,3332368608,16829,-4441,-20.9,350307,750,2371,2023-04-12,7,21
일별 박스오피스,20230413~20230413,2023-04-13,2023-04-13,3,3,0,OLD,20226489,리바운드,2023-04-05,139858400,10,-17633695,-11.2,3472227008,14840,-1989,-11.8,365147,761,2282,2023-04-13,8,21
일별 박스오피스,20230414~20230414,2023-04-14,2023-04-14,4,4,-1,OLD,20226489,리바운드,2023-04-05,202029156,9.4,62170756,44.5,3674256164,20605,5765,38.8,385752,658,1723,2023-04-14,9,21
일별 박스오피스,20230415~20230415,2023-04-15,2023-04-15,3,3,1,OLD,20226489,리바운드,2023-04-05,540250441,10.9,338221285,167.4,4214506605,53497,32892,159.6,439249,764,1893,2023-04-15,10,21
일별 박스오피스,20230416~20230416,2023-04-16,2023-04-16,3,3,0,OLD,20226489,리바운드,2023-04-05,465666397,11.8,-74584044,-13.8,4680173002,45841,-7656,-14.3,485090,726,1842,2023-04-16,11,21
일별 박스오피스,20230417~20230417,2023-04-17,2023-04-17,3,3,0,OLD,20226489,리바운드,2023-04-05,94710168,8.8,-370956229,-79.7,4774883170,9851,-35990,-78.5,494941,636,1553,2023-04-17,12,21
일별 박스오피스,20230418~20230418,2023-04-18,2023-04-18,3,3,0,OLD,20226489,리바운드,2023-04-05,91993050,9.1,-2717118,-2.9,4866876220,9996,145,1.5,504937,638,1550,2023-04-18,13,21
일별 박스오피스,20230419~20230419,2023-04-19,2023-04-19,4,4,-1,OLD,20226489,리바운드,2023-04-05,104977331,8.5,12984281,14.1,4971853551,11677,1681,16.8,516614,622,1323,2023-04-19,14,21
일별 박스오피스,20230420~20230420,2023-04-20,2023-04-20,3,3,1,OLD,20226489,리바운드,2023-04-05,99027901,8.9,-5949430,-5.7,5070881452,11303,-374,-3.2,527917,619,1254,2023-04-20,15,21
일별 박스오피스,20230421~20230421,2023-04-21,2023-04-21,3,3,0,OLD,20226489,리바운드,2023-04-05,138595934,8.7,39568033,40,5209477386,14274,2971,26.3,542191,636,1391,2023-04-21,16,21
일별 박스오피스,20230422~20230422,2023-04-22,2023-04-22,3,3,0,OLD,20226489,리바운드,2023-04-05,297082742,8.4,158486808,114.4,5506560128,30064,15790,110.6,572255,709,1639,2023-04-22,17,21
일별 박스오피스,20230423~20230423,2023-04-23,2023-04-23,3,3,0,OLD,20226489,리바운드,2023-04-05,266294171,8.9,-30788571,-10.4,5772854299,27315,-2749,-9.1,599570,702,1570,2023-04-23,18,21
일별 박스오피스,20230424~20230424,2023-04-24,2023-04-24,3,3,0,OLD,20226489,리바운드,2023-04-05,65654820,7.3,-200639351,-75.3,5838509119,6966,-20349,-74.5,606536,592,1298,2023-04-24,19,21
일별 박스오피스,20230425~20230425,2023-04-25,2023-04-25,3,3,0,OLD,20226489,리바운드,2023-04-05,100047863,9.9,34393043,52.4,5938556982,10882,3916,56.2,617418,637,1399,2023-04-25,20,21
일별 박스오피스,20230405~20230405,2023-04-05,2023-04-05,10,10,0,NEW,20226881,뮤턴트 이스케이프,2023-04-05,7911800,0.6,7911800,100,7911800,961,961,100,961,116,227,2023-04-05,0,1
일별 박스오피스,20230405~20230405,2023-04-05,2023-04-05,3,3,0,NEW,20231010,에어,2023-04-05,166325744,12.4,166325744,100,191031843,17959,17959,100,20422,656,2301,2023-04-05,0,14
일별 박스오피스,20230406~20230406,2023-04-06,2023-04-06,3,3,0,OLD,20231010,에어,2023-04-05,98524843,9.3,-67800901,-40.8,289556686,10719,-7240,-40.3,31141,636,2026,2023-04-06,1,14
일별 박스오피스,20230407~20230407,2023-04-07,2023-04-07,3,3,0,OLD,20231010,에어,2023-04-05,118118799,7.5,19593956,19.9,407675485,12021,1302,12.1,43162,639,2021,2023-04-07,2,14
일별 박스오피스,20230408~20230408,2023-04-08,2023-04-08,5,5,-2,OLD,20231010,에어,2023-04-05,197949464,5,79830665,67.6,605624949,19895,7874,65.5,63057,653,2190,2023-04-08,3,14
일별 박스오피스,20230409~20230409,2023-04-09,2023-04-09,5,5,0,OLD,20231010,에어,2023-04-05,145256413,4.3,-52693051,-26.6,750881362,14493,-5402,-27.2,77550,629,1962,2023-04-09,4,14
일별 박스오피스,20230410~20230410,2023-04-10,2023-04-10,3,3,2,OLD,20231010,에어,2023-04-05,48187600,5.5,-97068813,-66.8,799068962,5034,-9459,-65.3,82584,553,1538,2023-04-10,5,14
일별 박스오피스,20230411~20230411,2023-04-11,2023-04-11,3,3,0,OLD,20231010,에어,2023-04-05,46683216,6,-1504384,-3.1,845752178,4840,-194,-3.9,87424,558,1470,2023-04-11,6,14
일별 박스오피스,20230412~20230412,2023-04-12,2023-04-12,6,6,-3,OLD,20231010,에어,2023-04-05,26337418,1.4,-20345798,-43.6,872089596,2762,-2078,-42.9,90186,351,547,2023-04-12,7,14
일별 박스오피스,20230413~20230413,2023-04-13,2023-04-13,7,7,-1,OLD,20231010,에어,2023-04-05,22367539,1.6,-3969879,-15.1,894457135,2256,-506,-18.3,92442,343,538,2023-04-13,8,14
일별 박스오피스,20230414~20230414,2023-04-14,2023-04-14,7,7,0,OLD,20231010,에어,2023-04-05,23309093,1.1,941554,4.2,917766228,2284,28,1.2,94726,292,390,2023-04-14,9,14
일별 박스오피스,20230415~20230415,2023-04-15,2023-04-15,8,8,-1,OLD,20231010,에어,2023-04-05,40220347,0.8,16911254,72.6,957986575,3783,1499,65.6,98509,259,340,2023-04-15,10,14
일별 박스오피스,20230416~20230416,2023-04-16,2023-04-16,8,8,0,OLD,20231010,에어,2023-04-05,32903326,0.8,-7317021,-18.2,990889901,3180,-603,-15.9,101689,262,334,2023-04-16,11,14
일별 박스오피스,20230417~20230417,2023-04-17,2023-04-17,8,8,0,OLD,20231010,에어,2023-04-05,10571450,1,-22331876,-67.9,1001461351,1049,-2131,-67,102738,217,269,2023-04-17,12,14
일별 박스오피스,20230418~20230418,2023-04-18,2023-04-18,8,8,0,OLD,20231010,에어,2023-04-05,10565114,1,-6336,-0.1,1012026465,1058,9,0.9,103796,218,269,2023-04-18,13,14
일별 박스오피스,20230406~20230406,2023-04-06,2023-04-06,8,8,22,OLD,20231144,곰돌이 푸: 피와 꿀,2023-04-06,15542123,1.5,14408123,1270.6,16676123,1431,1305,1035.7,1557,184,259,2023-04-06,0,2
일별 박스오피스,20230407~20230407,2023-04-07,2023-04-07,8,8,0,OLD,20231144,곰돌이 푸: 피와 꿀,2023-04-06,16767089,1.1,1224966,7.9,33443212,1474,43,3,3031,189,254,2023-04-07,1,2
일별 박스오피스,20230408~20230408,2023-04-08,2023-04-08,8,8,6,OLD,20230764,오글리스: 웰컴 투 냄새 마을,2023-04-06,32171888,0.8,26556688,472.9,44548786,3629,2931,419.9,5205,256,310,2023-04-08,2,4
일별 박스오피스,20230409~20230409,2023-04-09,2023-04-09,9,9,-1,OLD,20230764,오글리스: 웰컴 투 냄새 마을,2023-04-06,30223090,0.9,-1948798,-6.1,74771876,3406,-223,-6.1,8611,249,294,2023-04-09,3,4
일별 박스오피스,20230406~20230406,2023-04-06,2023-04-06,6,6,0,NEW,20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,41468200,3.9,41468200,100,41468200,3738,3738,100,3738,94,240,2023-04-06,0,7
일별 박스오피스,20230407~20230407,2023-04-07,2023-04-07,7,7,-1,OLD,20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,27379200,1.7,-14089000,-34,68847400,2339,-1399,-37.4,6077,100,234,2023-04-07,1,7
일별 박스오피스,20230408~20230408,2023-04-08,2023-04-08,10,10,-3,OLD,20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,40064200,1,12685000,46.3,108911600,3520,1181,50.5,9597,103,232,2023-04-08,2,7
일별 박스오피스,20230409~20230409,2023-04-09,2023-04-09,10,10,0,OLD,20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,27178300,0.8,-12885900,-32.2,136089900,2383,-1137,-32.3,11980,107,221,2023-04-09,3,7
일별 박스오피스,20230412~20230412,2023-04-12,2023-04-12,8,8,7,OLD,20231035,카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,2023-04-06,15723800,0.9,8849700,128.7,167116100,1505,909,152.5,14817,74,125,2023-04-12,6,7
일별 박스오피스,20230412~20230412,2023-04-12,2023-04-12,4,4,29,OLD,20231009,거울 속 외딴 성,2023-04-12,48722545,2.6,47722545,4772.3,63421545,5067,4967,4967,6664,324,539,2023-04-12,0,11
일별 박스오피스,20230413~20230413,2023-04-13,2023-04-13,6,6,-2,OLD,20231009,거울 속 외딴 성,2023-04-12,27272513,1.9,-21450032,-44,90694058,2715,-2352,-46.4,9379,314,497,2023-04-13,1,11
일별 박스오피스,20230414~20230414,2023-04-14,2023-04-14,6,6,0,OLD,20231009,거울 속 외딴 성,2023-04-12,30974802,1.4,3702289,13.6,121668860,2984,269,9.9,12363,310,457,2023-04-14,2,11
일별 박스오피스,20230415~20230415,2023-04-15,2023-04-15,6,6,0,OLD,20231009,거울 속 외딴 성,2023-04-12,60003909,1.2,29029107,93.7,181672769,5864,2880,96.5,18227,334,445,2023-04-15,3,11
일별 박스오피스,20230416~20230416,2023-04-16,2023-04-16,6,6,0,OLD,20231009,거울 속 외딴 성,2023-04-12,58293277,1.5,-1710632,-2.9,239966046,5677,-187,-3.2,23904,335,445,2023-04-16,4,11
일별 박스오피스,20230417~20230417,2023-04-17,2023-04-17,7,7,-1,OLD,20231009,거울 속 외딴 성,2023-04-12,15460561,1.4,-42832716,-73.5,255426607,1525,-4152,-73.1,25429,257,352,2023-04-17,5,11
일별 박스오피스,20230418~20230418,2023-04-18,2023-04-18,6,6,1,OLD,20231009,거울 속 외딴 성,2023-04-12,21669981,2.1,6209420,40.2,277096588,2301,776,50.9,27730,275,370,2023-04-18,6,11
